id,nome,telefone,endereco,cidade,tipo_servico,avaliacao,link_maps,status,created_at,updated_at
1750,Escola Pedro Leandro,(81) 3441-9473,·,Recife-PN,Escola,"3,0",https://www.google.com/maps/place/Escola+Pedro+Leandro/data=!4m7!3m6!1s0x7ab19bc8dd2b3d9:0xcafc39cc3e430deb!8m2!3d-8.0227225!4d-34.9253078!16s%2Fg%2F1xcbpv4h!19sChIJ2bPSjbwZqwcR6w1DPsw5_Mo?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1751,Lcp English House,(81) 3453-6005,"Rua Doutor Freitas Lins, 38, Jardim São Paulo, Recife, PE> cep 50.7900-100 subindo a primeira direta após o do Colegio Monte Libana, segunda casa a direita",Recife-PN,Escola de inglês,"5,0",https://www.google.com/maps/place/Lcp+English+House/data=!4m7!3m6!1s0x7ab197076b0ae99:0x61e6c0e3535933bb!8m2!3d-8.082633!4d-34.947493!16s%2Fg%2F1vfzfcr5!19sChIJma6wdnAZqwcRuzNZU-PA5mE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1752,Colégio Equipe,(81) 3445-3255,·,Recife-PN,Escola particular,,https://www.google.com/maps/place/Col%C3%A9gio+Equipe/data=!4m7!3m6!1s0x7ab18e21cb5a5d3:0x2d7dc694ef1e4db1!8m2!3d-8.0495461!4d-34.9053876!16s%2Fg%2F1tklqrvj!19sChIJ06W1HOIYqwcRsU0e75TGfS0?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1753,Exatas Quantum - Aulas Particulares e Reforço Escolar,(81) 99740-3648,·,Recife-PN,Centro Educacional,,https://www.google.com/maps/place/Exatas+Quantum+-+Aulas+Particulares+e+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x8347e17d05a3dd31:0x8a1cd7663d7558e0!8m2!3d-8.0410017!4d-34.9554663!16s%2Fg%2F11q45m7khz!19sChIJMd2jBX3hR4MR4Fh1PWbXHIo?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1754,Baby Mel - Educação Infantil e Ensino Fundamental,(81) 3441-9099,·,Recife-PN,Escola,"4,5",https://www.google.com/maps/place/Baby+Mel+-+Educa%C3%A7%C3%A3o+Infantil+e+Ensino+Fundamental/data=!4m7!3m6!1s0x7ab19009e1ee97f:0xf5cc49513c1483a8!8m2!3d-8.0352368!4d-34.9106277!16s%2Fg%2F1ts3ldm1!19sChIJf-kengAZqwcRqIMUPFFJzPU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1755,Hotelzinho Construindo Sonhos,(81) 98213-9007,"R. Dep. José Francisco de Melo Cavalcante, 436 B",Recife-PN,Creche,,https://www.google.com/maps/place/Hotelzinho+Construindo+Sonhos/data=!4m7!3m6!1s0x7ab1b27262ff525:0x82e79477f40a9240!8m2!3d-8.0260631!4d-34.9521482!16s%2Fg%2F11sjswrcns!19sChIJJfUvJicbqwcRQJIK9HeU54I?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1756,Colégio Núcleo,(81) 99225-4871,·,Recife-PN,Escola particular,,https://www.google.com/maps/place/Col%C3%A9gio+N%C3%BAcleo/data=!4m7!3m6!1s0x7ab18fe4f192581:0x507eafeb99504537!8m2!3d-8.0387794!4d-34.9046721!16s%2Fg%2F1ptz1z0j6!19sChIJgSUZT_4YqwcRN0VQmeuvflA?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1757,Escribo - Inovação para o aprendizado,(81) 98102-4774,·,Recife-PN,Editora,"5,0",https://www.google.com/maps/place/Escribo+-+Inova%C3%A7%C3%A3o+para+o+aprendizado/data=!4m7!3m6!1s0x7ab18f53670227b:0x8ce9f9568c1b7895!8m2!3d-8.0312131!4d-34.9054738!16s%2Fg%2F11b7g0lx1j!19sChIJeyJwNvUYqwcRlXgbjFb56Yw?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1758,Hotelzinho Meu Pedacinho De Chão,(81) 99726-2899,"R. Austriclínio Ferraz, 71",Recife-PN,Creche,"5,0",https://www.google.com/maps/place/Hotelzinho+Meu+Pedacinho+De+Ch%C3%A3o/data=!4m7!3m6!1s0x7ab1da717a5d257:0x42693e86f203c12e!8m2!3d-8.0887819!4d-34.9523046!16s%2Fg%2F11h11fzpnf!19sChIJV9KlF6cdqwcRLsED8oY-aUI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1759,Sinapse Educação,(81) 99946-6873,"R. Barão de Souza Leão, 545",Recife-PN,Centro educacional,,https://www.google.com/maps/place/Sinapse+Educa%C3%A7%C3%A3o/data=!4m7!3m6!1s0x7ab1f7e461c0747:0xab687ab00ece99a1!8m2!3d-8.131862!4d-34.9049157!16s%2Fg%2F11xv02_nmz!19sChIJRwccRn4fqwcRoZnODrB6aKs?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1760,Reforço Escolar e Aulas Particulares - Matemática e Física,(81) 99143-1888,·,Recife-PN,Aulas particulares,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+e+Aulas+Particulares+-+Matem%C3%A1tica+e+F%C3%ADsica/data=!4m7!3m6!1s0x2843affaa82c9e8d:0xe927fb8c9dad471f!8m2!3d-8.0433112!4d-34.934217!16s%2Fg%2F11rvlrzljq!19sChIJjZ4sqPqvQygRH0etnYz7J-k?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1761,Colégio Presbiteriano Mackenzie Agnes,(81) 99674-9877,·,Recife-PN,Escola particular,,https://www.google.com/maps/place/Col%C3%A9gio+Presbiteriano+Mackenzie+Agnes/data=!4m7!3m6!1s0x7ab18e49ff6f63b:0x70a5b7f080953608!8m2!3d-8.0460212!4d-34.9005271!16s%2Fg%2F1tl1j2sp!19sChIJO_b2n-QYqwcRCDaVgPC3pXA?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1762,Supere Reforço Escolar,(81) 99636-0885,·,Recife-PN,Ensino Fundamental,,https://www.google.com/maps/place/Supere+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x29b5dc26c845935f:0x1529c460e690c969!8m2!3d-8.0433112!4d-34.934217!16s%2Fg%2F11v3l8v2nb!19sChIJX5NFyCbctSkRacmQ5mDEKRU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1763,"Aulas de exatas - Matemática, física, química e biologia",(81) 97104-9262,·,Recife-PN,Tutor particular,"4,9","https://www.google.com/maps/place/Aulas+de+exatas+-+Matem%C3%A1tica,+f%C3%ADsica,+qu%C3%ADmica+e+biologia/data=!4m7!3m6!1s0x7ab1f07c51c4683:0x690073c5732c303!8m2!3d-17.9044609!4d-42.933096!16s%2Fg%2F11n7xdcfv2!19sChIJg0YcxQcfqwcRA8MyVzwHkAY?authuser=0&hl=pt-BR&rclk=1",novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1764,Espaço Institucional Garderie,(81) 98483-0574,·,Recife-PN,Centro Educacional,"3,0",https://www.google.com/maps/place/Espa%C3%A7o+Institucional+Garderie/data=!4m7!3m6!1s0x7ab1f80b4f3175b:0x4254712510b05521!8m2!3d-8.1240983!4d-34.902226!16s%2Fg%2F11q9_kjzcr!19sChIJWxfztIAfqwcRIVWwECVxVEI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1765,Educandário Magalhães Bastos,(81) 3355-6799,·,Recife-PN,Escola de educação geral,,https://www.google.com/maps/place/Educand%C3%A1rio+Magalh%C3%A3es+Bastos/data=!4m7!3m6!1s0x7ab1bdd890b05ab:0x71e58cd793f6aabe!8m2!3d-8.0469831!4d-34.9569552!16s%2Fg%2F1tcyxmtm!19sChIJqwULid0bqwcRvqr2k9eM5XE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1766,Instituto Crievida,(81) 98726-5132,·,Recife-PN,Organização não governamental,"4,3",https://www.google.com/maps/place/Instituto+Crievida/data=!4m7!3m6!1s0x7ab1dd54aadd5f9:0x38719787894c0fbd!8m2!3d-8.0859019!4d-34.9693988!16s%2Fg%2F11gnnqx2cl!19sChIJ-dWtStUdqwcRvQ9MiYeXcTg?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1767,Reforço Escolar e Curso Tuty Santos,(81) 98420-0385,·,Recife-PN,Aulas particulares,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+e+Curso+Tuty+Santos/data=!4m7!3m6!1s0x864e2172bcfd2565:0xcc78b22886677c7e!8m2!3d-8.1458332!4d-34.9327148!16s%2Fg%2F11k9mkzt5v!19sChIJZSX9vHIhToYRfnxnhiiyeMw?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1768,Construindo Reforço Escolar,(81) 3037-6894,·,Recife-PN,Aulas particulares,"5,0",https://www.google.com/maps/place/Construindo+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x7ab195c3fed41e5:0x5ca35829849e9be2!8m2!3d-8.0433112!4d-34.934217!16s%2Fg%2F11b5yph4dw!19sChIJ5UHtP1wZqwcR4puehClYo1w?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1769,Reforço Escolar - Aprova Recife,(81) 99958-4981,·,Recife-PN,Centro educacional,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+-+Aprova+Recife/data=!4m7!3m6!1s0x7ab1fdc32d9b7a1:0xedaf3fb177b3dd37!8m2!3d-8.1224531!4d-34.913425!16s%2Fg%2F11hytj480f!19sChIJobfZMtwfqwcRN92zd7E_r-0?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1770,Reforço Escolar: Escola de Apoio Meu De de Casa - Acre,(68) 99985-1097,·,Rio Branco-AC,Escola,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar:+Escola+de+Apoio+Meu+De+de+Casa+-+Acre/data=!4m7!3m6!1s0x917f8d9961fe9e07:0xbd130e6d8f5e5725!8m2!3d-9.96561!4d-67.8051555!16s%2Fg%2F11j54gfw6j!19sChIJB57-YZmNf5ERJVdej20OE70?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1771,Evolua Reforço Escolar e Inglês,(68) 99202-3830,·,Rio Branco-AC,Centro educacional,,https://www.google.com/maps/place/Evolua+Refor%C3%A7o+Escolar+e+Ingl%C3%AAs/data=!4m7!3m6!1s0x917f8d438107f287:0xb8759b087b8c2cf!8m2!3d-9.9586845!4d-67.8160457!16s%2Fg%2F11ss3d_qql!19sChIJh_IHgUONf5ERz8K4h7BZhws?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1772,Centro Pedagógico Moriá - Reforço escolar especializado,(68) 99936-9743,·,Rio Branco-AC,Escola,,https://www.google.com/maps/place/Centro+Pedag%C3%B3gico+Mori%C3%A1+-+Refor%C3%A7o+escolar+especializado/data=!4m7!3m6!1s0x917f8f5d794870a9:0x9d01163838bece1d!8m2!3d-9.9461891!4d-67.8796444!16s%2Fg%2F11h1hzhqnr!19sChIJqXBIeV2Pf5ERHc6-ODgWAZ0?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1773,Centro de Reforço Escolar Cantinho do Saber,(68) 99253-0700,·,Rio Branco-AC,Centro de educação pré-escolar,,https://www.google.com/maps/place/Centro+de+Refor%C3%A7o+Escolar+Cantinho+do+Saber/data=!4m7!3m6!1s0x917f8ddc8f9afb77:0xe13799063fd7a0a4!8m2!3d-9.9395005!4d-67.8136051!16s%2Fg%2F11rtw7vyk4!19sChIJd_uaj9yNf5ERpKDXPwaZN-E?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1774,Escolinha em casa reforço escolar,(68) 99989-2302,,Rio Branco-AC,Centro de educação pré-escolar,,https://www.google.com/maps/place/Escolinha+em+casa+refor%C3%A7o+escolar/data=!4m7!3m6!1s0x917f8bfdb5f496c3:0x38be621b5c536753!8m2!3d-9.9298749!4d-67.8180774!16s%2Fg%2F11rhs75tj5!19sChIJw5b0tf2Lf5ERU2dTXBtivjg?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1775,Aprender Espaço Pedagógico - Reforço Escolar,(68) 99203-2717,·,Rio Branco-AC,Escola particular,,https://www.google.com/maps/place/Aprender+Espa%C3%A7o+Pedag%C3%B3gico+-+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x917f8c5932c10721:0x9e4ff74e843efd52!8m2!3d-9.9595269!4d-67.8129903!16s%2Fg%2F11g8kc3nk8!19sChIJIQfBMlmMf5ERUv0-hE73T54?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1776,Reforço Escolar & Alfabetização,(68) 98405-5379,"R. Marte, 66",Rio Branco-AC,Educação a domicílio,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+%26+Alfabetiza%C3%A7%C3%A3o/data=!4m7!3m6!1s0x917f8d67eeb8da27:0x2290b6a9eab8f04b!8m2!3d-9.9810762!4d-67.8422846!16s%2Fg%2F11w_j4h_39!19sChIJJ9q47meNf5ERS_C46qm2kCI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1777,Reforço Escolar Pintando o 10,(68) 99973-2171,"R. Maj. Ladislau Ferreira, 1235",Rio Branco-AC,Centro Educacional,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Pintando+o+10/data=!4m7!3m6!1s0x917f8d559315b155:0x29272a38486649c8!8m2!3d-9.9705129!4d-67.8295783!16s%2Fg%2F11vlrpmwhr!19sChIJVbEVk1WNf5ERyElmSDgqJyk?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1778,LIGA DO REFORÇO,(68) 99985-9838,·,Rio Branco-AC,Escola,,https://www.google.com/maps/place/LIGA+DO+REFOR%C3%87O/data=!4m7!3m6!1s0x917f8d029b9d99e5:0x20ea18df45a706cd!8m2!3d-9.9677328!4d-67.815582!16s%2Fg%2F11m9qsqrp_!19sChIJ5ZmdmwKNf5ERzQanRd8Y6iA?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1779,DG Educar - Aula Particular,(68) 99250-5526,"Parada Final do Bosque - R. Futuro, 276 - Próximo a",Rio Branco-AC,Centro de educação pré-escolar,,https://www.google.com/maps/place/DG+Educar+-+Aula+Particular/data=!4m7!3m6!1s0x917f8d82898f37f9:0x6439921cd115e0d4!8m2!3d-9.9616312!4d-67.8055923!16s%2Fg%2F11k5hl259r!19sChIJ-TePiYKNf5ER1OAV0RySOWQ?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1780,Aulas de reforço escolar,(21) 97943-4345,"Estr. dos Três Rios, 1416",rio de janeiro,Escola,"5,0",https://www.google.com/maps/place/Aulas+de+refor%C3%A7o+escolar/data=!4m7!3m6!1s0x9bd93fb56595ff:0x3bd040d7c831c1c5!8m2!3d-22.9357211!4d-43.3304618!16s%2Fg%2F11k318q0m_!19sChIJ_5VltT_ZmwARxcExyNdA0Ds?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1781,Reforço Escolar Você é Capaz!,(21) 96454-9622,"R. Tirol, 536 - sala 709",rio de janeiro,Centro de educação pré-escolar,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Voc%C3%AA+%C3%A9+Capaz!/data=!4m7!3m6!1s0x9bd999b514309b:0x3ef4656c6a5ee20!8m2!3d-22.9400432!4d-43.3368907!16s%2Fg%2F11n8tln89g!19sChIJmzAUtZnZmwARIO6lxlZG7wM?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1783,Então Bia - Reforço Escolar/Aulas Particulares - Tijuca,(21) 97137-0860,"R. Barão de Mesquita, 687",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Ent%C3%A3o+Bia+-+Refor%C3%A7o+Escolar%2FAulas+Particulares+-+Tijuca/data=!4m7!3m6!1s0x997fb59bacb2b3:0xb154d07fef87d7e4!8m2!3d-22.9262712!4d-43.2457583!16s%2Fg%2F11t52n69dl!19sChIJs7Ksm7V_mQAR5NeH73_QVLE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1784,Raciocina - Reforço Escolar,(21) 98939-0116,"R. Aristídes Lôbo, 229 - sala 11",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Raciocina+-+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x997f076e121a99:0xe5694307865b0e14!8m2!3d-22.923583!4d-43.2082682!16s%2Fg%2F11hf6m06ct!19sChIJmRoSbgd_mQARFA5bhgdDaeU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1785,Reforço Escolar: Escola de Apoio Meu Dever de Casa - Copacabana,(21) 97647-5270,"R. Barata Ribeiro, 370 - Loja 121",rio de janeiro,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar:+Escola+de+Apoio+Meu+Dever+de+Casa+-+Copacabana/data=!4m7!3m6!1s0x9bd55a64b62345:0x172ea071007726af!8m2!3d-22.9679483!4d-43.1850937!16s%2Fg%2F11hcy_rk52!19sChIJRSO2ZFrVmwARryZ3AHGgLhc?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1786,Reforço Escolar - Explicadora,(21) 96785-7475,"R. Mourão do Vale, 15",rio de janeiro,Centro de estudos,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+-+Explicadora/data=!4m7!3m6!1s0x997f5083b3e8e7:0x855dfdf5a238b207!8m2!3d-22.8918392!4d-43.2196427!16s%2Fg%2F11fpqv2pyf!19sChIJ5-izg1B_mQARB7I4ovX9XYU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1788,Reforço Escolar Corujinhas,(21) 98218-6428,"R. Piraí, 39",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Corujinhas/data=!4m7!3m6!1s0x996369b9b7af8d:0x46ed10b33f06fb29!8m2!3d-22.856927!4d-43.3699926!16s%2Fg%2F11r9dc303r!19sChIJja-3uWljmQARKfsGP7MQ7UY?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1789,Reforço Escolar Espaço da Educação - Explicadora Profa. Marcela Cris,(21) 98685-5724,"Rua Ibiracoa, 598",rio de janeiro,Aulas particulares,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Espa%C3%A7o+da+Educa%C3%A7%C3%A3o+-+Explicadora+Profa.+Marcela+Cris/data=!4m7!3m6!1s0x996344901f8ced:0xc81b93516caa133c!8m2!3d-22.842716!4d-43.343322!16s%2Fg%2F11crz_brgh!19sChIJ7YwfkERjmQARPBOqbFGTG8g?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1790,RC Aulas,(21) 97351-6499,"Av. José Silva de Azevedo Neto, 200 - Bloco 9 loja 112/113",rio de janeiro,Centro de estudos,"5,0",https://www.google.com/maps/place/RC+Aulas/data=!4m7!3m6!1s0x9bdbd8f2919ee7:0xd3fa0fc7caba185e!8m2!3d-22.988655!4d-43.3606056!16s%2Fg%2F11y464_08d!19sChIJ556R8tjbmwARXhi6yscP-tM?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1791,Centro de reforço escolar em copacabana,(21) 99078-2494,"Av. Princesa Isabel, 7",rio de janeiro,Aulas particulares,,https://www.google.com/maps/place/Centro+de+refor%C3%A7o+escolar+em+copacabana/data=!4m7!3m6!1s0x998102bcaf80b9:0x339c929ea25d9752!8m2!3d-22.964525!4d-43.1740708!16s%2Fg%2F11ry24qlqn!19sChIJuYCvvAKBmQARUpddop6SnDM?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1792,Reforço Escolar,(21) 98342-5597,Vila Alonso,rio de janeiro,Escola pública,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x9bd9fed2df3fbb:0x1ec8dbf45e1b61b2!8m2!3d-22.9757027!4d-43.3329782!16s%2Fg%2F11h6gcfyc1!19sChIJuz_f0v7ZmwARsmEbXvTbyB4?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1793,PenseBem Aulas Particulares,(21) 2575-5607,"Rua Conde de Bonfim, 685 - Sobreloja, 212",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/PenseBem+Aulas+Particulares/data=!4m7!3m6!1s0x997e405071f1e3:0x1d232b415dc6b5d0!8m2!3d-22.9324935!4d-43.2402915!16s%2Fg%2F11c5bljwhp!19sChIJ4_FxUEB-mQAR0LXGXUErIx0?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1794,Aulas Particulares & Reforço Escolar,(21) 97958-9328,·,rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Aulas+Particulares+%26+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0xc60348f1a2b9315:0x9e07488891d7227b!8m2!3d-22.8518702!4d-43.3483583!16s%2Fg%2F11kqnx39vd!19sChIJFZMrGo80YAwReyLXkYhIB54?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1795,Reforço Escolar Point Do Conhecimento,(21) 98754-6839,"Rua Thomaz Meirelles Neto, 306",rio de janeiro,Escola,"4,9",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Point+Do+Conhecimento/data=!4m7!3m6!1s0x9be4da445b5fdd:0xc89baf8354bfae4e!8m2!3d-22.9192167!4d-43.626362!16s%2Fg%2F11gpg96fw2!19sChIJ3V9bRNrkmwARTq6_VIOvm8g?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1796,Tatiana - Reforço Escolar e Aulas Particulares,(21) 99888-7299,"Av. Dom Hélder Câmara, 8939 - casa",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Tatiana+-+Refor%C3%A7o+Escolar+e+Aulas+Particulares/data=!4m7!3m6!1s0x997d8262871c75:0x7f3b1ca229a7effa!8m2!3d-22.8851705!4d-43.3135935!16s%2Fg%2F11y68n8j1v!19sChIJdRyHYoJ9mQAR-u-nKaIcO38?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1798,Reforço Escolar Ensino Fundamental - Queila,(21) 97655-1510,"Rua Edgard Werneck, 776 - casa 81",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Ensino+Fundamental+-+Queila/data=!4m7!3m6!1s0x9bd93782e69523:0xc35f3610b12a6ad4!8m2!3d-22.9422779!4d-43.3547329!16s%2Fg%2F11pdfbbqnp!19sChIJI5XmgjfZmwAR1GoqsRA2X8M?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1800,Tutoria educação - Reforço escolar/Aulas particulares - Tijuca e região,(21) 98435-1952,R. Barão de Mesquita,rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Tutoria+educa%C3%A7%C3%A3o+-+Refor%C3%A7o+escolar%2FAulas+particulares+-+Tijuca+e+regi%C3%A3o/data=!4m7!3m6!1s0x994e105b523d61:0x12827138c9bf00b7!8m2!3d-22.9240634!4d-43.2396569!16s%2Fg%2F11ddzp78qh!19sChIJYT1SWxBOmQARtwC_yThxghI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1801,Reforço escolar tia Lu,(21) 97516-0225,"Tv. Guaritá, 26",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+escolar+tia+Lu/data=!4m7!3m6!1s0x997dc95f2bcaaf:0x25a9c24506643e1f!8m2!3d-22.8528016!4d-43.3256347!16s%2Fg%2F11sg9mw2fp!19sChIJr8orX8l9mQARHz5kBkXCqSU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1802,Sem Quebrar a Cabeça reforço escolar,(21) 96745-6619,·,rio de janeiro,Aulas particulares,"4,9",https://www.google.com/maps/place/Sem+Quebrar+a+Cabe%C3%A7a+refor%C3%A7o+escolar/data=!4m7!3m6!1s0x9bd9a4e5692137:0xf7a41fa84652defe!8m2!3d-22.932647!4d-43.3314652!16s%2Fg%2F11t9yflgvl!19sChIJNyFp5aTZmwAR_t5SRqgfpPc?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1803,LÓGICO REFORÇO ESCOLAR,(21) 96426-2803,·,rio de janeiro,Instituição educacional,"5,0",https://www.google.com/maps/place/L%C3%93GICO+REFOR%C3%87O+ESCOLAR/data=!4m7!3m6!1s0x9963392d99424d:0x467712f93ce11dbf!8m2!3d-22.878813!4d-43.359131!16s%2Fg%2F11h3ft_smt!19sChIJTUKZLTljmQARvx3hPPkSd0Y?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1804,Curso Conquista Reforço Escolar,(21) 98845-5422,"R. Carolina Santos, 73",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Curso+Conquista+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x997d0a805b243b:0xe9f7b7072ef17eeb!8m2!3d-22.9080245!4d-43.2840215!16s%2Fg%2F11sxbxfp1z!19sChIJOyRbgAp9mQAR637xLge39-k?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1806,Reforço escolar Fórmula,(21) 98443-3942,·,rio de janeiro,Ensino Fundamental,,https://www.google.com/maps/place/Refor%C3%A7o+escolar+F%C3%B3rmula/data=!4m7!3m6!1s0x996105901621c7:0x3a3d01f45dabad0a!8m2!3d-22.825289!4d-43.413777!16s%2Fg%2F11fn8xd4xp!19sChIJxyEWkAVhmQARCq2rXfQBPTo?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
1807,Reforço Escolar Descomplik.,(21) 99903-5005,"R. Paissandu, 104",rio de janeiro,Aulas particulares,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Descomplik./data=!4m7!3m6!1s0x997f32072593a5:0x8584cc4730dd393b!8m2!3d-22.9343039!4d-43.1770969!16s%2Fg%2F11wjkp206_!19sChIJpZMlBzJ_mQAROzndMEfMhIU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:56,2026-01-27 14:07:56
